workload_intensity,algorithm_combination,job_algorithm,worker_algorithm,iteration_file,assigned_worker,thermal_churn_rate,sequence_length,transition_details
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter15,WORKER_3,0.0,11,"{'HOT→HOT': 9, 'HOT→WARM': 1}"
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter15,WORKER_4,0.0,52,{'HOT→HOT': 51}
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter16,WORKER_2,0.0,12,"{'HOT→HOT': 8, 'HOT→WARM': 2, 'WARM→HOT': 1}"
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter16,WORKER_4,0.0,1,{}
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter17,WORKER_1,0.0,59,{'HOT→HOT': 58}
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter18,WORKER_1,0.0,45,{'HOT→HOT': 44}
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter18,WORKER_2,0.0,15,"{'HOT→HOT': 12, 'HOT→WARM': 1, 'WARM→HOT': 1}"
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter18,WORKER_3,0.0,21,{'HOT→HOT': 20}
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter18,WORKER_4,0.0,40,{'HOT→HOT': 39}
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter19,WORKER_1,0.0,24,{'HOT→HOT': 23}
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter19,WORKER_2,0.0,26,{'HOT→HOT': 25}
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter19,WORKER_3,0.0,12,"{'HOT→WARM': 3, 'WARM→HOT': 3, 'HOT→HOT': 5}"
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter20,WORKER_1,0.0,3,{'HOT→HOT': 2}
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter20,WORKER_2,0.0,26,"{'HOT→HOT': 23, 'HOT→WARM': 1, 'WARM→HOT': 1}"
heavy,edf_job+network_optimal_fair,edf_job,network_optimal_fair,iter20,WORKER_4,0.0,42,{'HOT→HOT': 41}
heavy,edf_job+random_worker,edf_job,random_worker,iter01,WORKER_3,14.285714285714285,8,"{'COLD→HOT': 1, 'HOT→HOT': 4, 'HOT→WARM': 1, 'WARM→HOT': 1}"
heavy,edf_job+random_worker,edf_job,random_worker,iter02,WORKER_1,0.0,54,{'HOT→HOT': 53}
heavy,edf_job+random_worker,edf_job,random_worker,iter02,WORKER_2,0.0,68,{'HOT→HOT': 67}
heavy,edf_job+random_worker,edf_job,random_worker,iter02,WORKER_3,0.0,66,{'HOT→HOT': 65}
heavy,edf_job+random_worker,edf_job,random_worker,iter02,WORKER_4,0.0,66,{'HOT→HOT': 65}
heavy,edf_job+random_worker,edf_job,random_worker,iter03,WORKER_1,0.0,47,{'HOT→HOT': 46}
heavy,edf_job+random_worker,edf_job,random_worker,iter03,WORKER_2,0.0,62,{'HOT→HOT': 61}
heavy,edf_job+random_worker,edf_job,random_worker,iter03,WORKER_3,0.0,55,{'HOT→HOT': 54}
heavy,edf_job+random_worker,edf_job,random_worker,iter03,WORKER_4,0.0,69,{'HOT→HOT': 68}
heavy,edf_job+random_worker,edf_job,random_worker,iter04,WORKER_1,0.0,67,{'HOT→HOT': 66}
heavy,edf_job+random_worker,edf_job,random_worker,iter04,WORKER_2,0.0,76,{'HOT→HOT': 75}
heavy,edf_job+random_worker,edf_job,random_worker,iter04,WORKER_3,0.0,59,{'HOT→HOT': 58}
heavy,edf_job+random_worker,edf_job,random_worker,iter04,WORKER_4,0.0,67,{'HOT→HOT': 66}
heavy,edf_job+random_worker,edf_job,random_worker,iter05,WORKER_1,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+random_worker,edf_job,random_worker,iter05,WORKER_2,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+random_worker,edf_job,random_worker,iter05,WORKER_3,0.0,65,{'HOT→HOT': 64}
heavy,edf_job+random_worker,edf_job,random_worker,iter05,WORKER_4,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+random_worker,edf_job,random_worker,iter06,WORKER_1,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+random_worker,edf_job,random_worker,iter06,WORKER_2,0.0,45,{'HOT→HOT': 44}
heavy,edf_job+random_worker,edf_job,random_worker,iter06,WORKER_3,0.0,62,{'HOT→HOT': 61}
heavy,edf_job+random_worker,edf_job,random_worker,iter06,WORKER_4,0.0,56,{'HOT→HOT': 55}
heavy,edf_job+random_worker,edf_job,random_worker,iter07,WORKER_1,0.0,47,{'HOT→HOT': 46}
heavy,edf_job+random_worker,edf_job,random_worker,iter07,WORKER_2,0.0,48,{'HOT→HOT': 47}
heavy,edf_job+random_worker,edf_job,random_worker,iter07,WORKER_3,0.0,46,{'HOT→HOT': 45}
heavy,edf_job+random_worker,edf_job,random_worker,iter07,WORKER_4,0.0,55,{'HOT→HOT': 54}
heavy,edf_job+random_worker,edf_job,random_worker,iter08,WORKER_1,0.0,63,{'HOT→HOT': 62}
heavy,edf_job+random_worker,edf_job,random_worker,iter08,WORKER_2,0.0,56,{'HOT→HOT': 55}
heavy,edf_job+random_worker,edf_job,random_worker,iter08,WORKER_3,0.0,64,{'HOT→HOT': 63}
heavy,edf_job+random_worker,edf_job,random_worker,iter08,WORKER_4,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+random_worker,edf_job,random_worker,iter09,WORKER_1,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+random_worker,edf_job,random_worker,iter09,WORKER_2,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+random_worker,edf_job,random_worker,iter09,WORKER_3,0.0,56,{'HOT→HOT': 55}
heavy,edf_job+random_worker,edf_job,random_worker,iter09,WORKER_4,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+random_worker,edf_job,random_worker,iter10,WORKER_1,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+random_worker,edf_job,random_worker,iter10,WORKER_2,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+random_worker,edf_job,random_worker,iter10,WORKER_3,0.0,56,{'HOT→HOT': 55}
heavy,edf_job+random_worker,edf_job,random_worker,iter10,WORKER_4,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+random_worker,edf_job,random_worker,iter11,WORKER_1,0.0,54,{'HOT→HOT': 53}
heavy,edf_job+random_worker,edf_job,random_worker,iter11,WORKER_2,0.0,67,{'HOT→HOT': 66}
heavy,edf_job+random_worker,edf_job,random_worker,iter11,WORKER_3,0.0,62,{'HOT→HOT': 61}
heavy,edf_job+random_worker,edf_job,random_worker,iter11,WORKER_4,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+random_worker,edf_job,random_worker,iter12,WORKER_1,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+random_worker,edf_job,random_worker,iter12,WORKER_2,0.0,46,{'HOT→HOT': 45}
heavy,edf_job+random_worker,edf_job,random_worker,iter12,WORKER_3,0.0,61,{'HOT→HOT': 60}
heavy,edf_job+random_worker,edf_job,random_worker,iter12,WORKER_4,0.0,43,{'HOT→HOT': 42}
heavy,edf_job+random_worker,edf_job,random_worker,iter13,WORKER_1,0.0,61,{'HOT→HOT': 60}
heavy,edf_job+random_worker,edf_job,random_worker,iter13,WORKER_2,0.0,46,{'HOT→HOT': 45}
heavy,edf_job+random_worker,edf_job,random_worker,iter13,WORKER_3,0.0,65,{'HOT→HOT': 64}
heavy,edf_job+random_worker,edf_job,random_worker,iter13,WORKER_4,0.0,48,{'HOT→HOT': 47}
heavy,edf_job+random_worker,edf_job,random_worker,iter14,WORKER_1,0.0,63,{'HOT→HOT': 62}
heavy,edf_job+random_worker,edf_job,random_worker,iter14,WORKER_2,0.0,55,{'HOT→HOT': 54}
heavy,edf_job+random_worker,edf_job,random_worker,iter14,WORKER_3,0.0,61,{'HOT→HOT': 60}
heavy,edf_job+random_worker,edf_job,random_worker,iter14,WORKER_4,0.0,61,{'HOT→HOT': 60}
heavy,edf_job+random_worker,edf_job,random_worker,iter15,WORKER_1,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+random_worker,edf_job,random_worker,iter15,WORKER_2,0.0,55,{'HOT→HOT': 54}
heavy,edf_job+random_worker,edf_job,random_worker,iter15,WORKER_3,0.0,56,{'HOT→HOT': 55}
heavy,edf_job+random_worker,edf_job,random_worker,iter15,WORKER_4,0.0,55,{'HOT→HOT': 54}
heavy,edf_job+random_worker,edf_job,random_worker,iter16,WORKER_1,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+random_worker,edf_job,random_worker,iter16,WORKER_2,0.0,70,{'HOT→HOT': 69}
heavy,edf_job+random_worker,edf_job,random_worker,iter16,WORKER_3,0.0,55,{'HOT→HOT': 54}
heavy,edf_job+random_worker,edf_job,random_worker,iter16,WORKER_4,0.0,51,{'HOT→HOT': 50}
heavy,edf_job+random_worker,edf_job,random_worker,iter17,WORKER_1,0.0,63,{'HOT→HOT': 62}
heavy,edf_job+random_worker,edf_job,random_worker,iter17,WORKER_2,0.0,65,{'HOT→HOT': 64}
heavy,edf_job+random_worker,edf_job,random_worker,iter17,WORKER_3,0.0,59,{'HOT→HOT': 58}
heavy,edf_job+random_worker,edf_job,random_worker,iter17,WORKER_4,0.0,55,{'HOT→HOT': 54}
heavy,edf_job+random_worker,edf_job,random_worker,iter18,WORKER_1,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+random_worker,edf_job,random_worker,iter18,WORKER_2,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+random_worker,edf_job,random_worker,iter18,WORKER_3,0.0,61,{'HOT→HOT': 60}
heavy,edf_job+random_worker,edf_job,random_worker,iter18,WORKER_4,0.0,66,{'HOT→HOT': 65}
heavy,edf_job+random_worker,edf_job,random_worker,iter19,WORKER_1,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+random_worker,edf_job,random_worker,iter19,WORKER_2,0.0,53,{'HOT→HOT': 52}
heavy,edf_job+random_worker,edf_job,random_worker,iter19,WORKER_3,0.0,52,{'HOT→HOT': 51}
heavy,edf_job+random_worker,edf_job,random_worker,iter19,WORKER_4,0.0,51,{'HOT→HOT': 50}
heavy,edf_job+random_worker,edf_job,random_worker,iter20,WORKER_1,0.0,66,{'HOT→HOT': 65}
heavy,edf_job+random_worker,edf_job,random_worker,iter20,WORKER_2,0.0,68,{'HOT→HOT': 67}
heavy,edf_job+random_worker,edf_job,random_worker,iter20,WORKER_3,0.0,51,{'HOT→HOT': 50}
heavy,edf_job+random_worker,edf_job,random_worker,iter20,WORKER_4,0.0,48,{'HOT→HOT': 47}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter01,WORKER_1,0.0,63,{'HOT→HOT': 62}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter01,WORKER_2,0.0,63,{'HOT→HOT': 62}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter01,WORKER_3,0.0,63,{'HOT→HOT': 62}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter01,WORKER_4,0.0,63,{'HOT→HOT': 62}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter02,WORKER_1,0.0,66,{'HOT→HOT': 65}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter02,WORKER_2,0.0,53,{'HOT→HOT': 52}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter02,WORKER_3,0.0,54,{'HOT→HOT': 53}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter02,WORKER_4,0.0,54,{'HOT→HOT': 53}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter03,WORKER_1,0.0,52,{'HOT→HOT': 51}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter03,WORKER_2,0.0,51,{'HOT→HOT': 50}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter03,WORKER_3,0.0,51,{'HOT→HOT': 50}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter03,WORKER_4,0.0,51,{'HOT→HOT': 50}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter04,WORKER_1,0.0,50,{'HOT→HOT': 49}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter04,WORKER_2,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter04,WORKER_3,0.0,52,{'HOT→HOT': 51}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter04,WORKER_4,0.0,51,{'HOT→HOT': 50}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter05,WORKER_1,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter05,WORKER_2,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter05,WORKER_3,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter05,WORKER_4,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter06,WORKER_1,0.0,59,{'HOT→HOT': 58}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter06,WORKER_2,0.0,59,{'HOT→HOT': 58}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter06,WORKER_3,0.0,61,{'HOT→HOT': 60}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter06,WORKER_4,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter07,WORKER_1,0.0,61,{'HOT→HOT': 60}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter07,WORKER_2,0.0,62,{'HOT→HOT': 61}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter07,WORKER_3,0.0,63,{'HOT→HOT': 62}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter07,WORKER_4,0.0,69,{'HOT→HOT': 68}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter08,WORKER_1,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter08,WORKER_2,0.0,56,{'HOT→HOT': 55}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter08,WORKER_3,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter08,WORKER_4,0.0,56,{'HOT→HOT': 55}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter09,WORKER_1,0.0,59,{'HOT→HOT': 58}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter09,WORKER_2,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter09,WORKER_3,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter09,WORKER_4,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter10,WORKER_1,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter10,WORKER_2,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter10,WORKER_3,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter10,WORKER_4,0.0,62,{'HOT→HOT': 61}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter11,WORKER_1,0.0,56,{'HOT→HOT': 55}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter11,WORKER_2,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter11,WORKER_3,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter11,WORKER_4,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter12,WORKER_1,0.0,56,{'HOT→HOT': 55}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter12,WORKER_2,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter12,WORKER_3,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter12,WORKER_4,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter13,WORKER_1,0.0,66,{'HOT→HOT': 65}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter13,WORKER_2,0.0,55,{'HOT→HOT': 54}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter13,WORKER_3,0.0,56,{'HOT→HOT': 55}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter13,WORKER_4,0.0,56,{'HOT→HOT': 55}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter14,WORKER_1,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter14,WORKER_2,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter14,WORKER_3,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter14,WORKER_4,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter15,WORKER_1,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter15,WORKER_2,0.0,59,{'HOT→HOT': 58}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter15,WORKER_3,0.0,59,{'HOT→HOT': 58}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter15,WORKER_4,0.0,59,{'HOT→HOT': 58}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter16,WORKER_1,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter16,WORKER_2,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter16,WORKER_3,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter16,WORKER_4,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter17,WORKER_1,0.0,61,{'HOT→HOT': 60}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter17,WORKER_2,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter17,WORKER_3,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter17,WORKER_4,0.0,61,{'HOT→HOT': 60}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter18,WORKER_1,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter18,WORKER_2,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter18,WORKER_3,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter18,WORKER_4,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter19,WORKER_1,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter19,WORKER_2,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter19,WORKER_3,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter19,WORKER_4,0.0,60,{'HOT→HOT': 59}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter20,WORKER_1,0.0,58,{'HOT→HOT': 57}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter20,WORKER_2,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter20,WORKER_3,0.0,57,{'HOT→HOT': 56}
heavy,edf_job+rr_worker,edf_job,rr_worker,iter20,WORKER_4,0.0,57,{'HOT→HOT': 56}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter01,WORKER_1,0.0,12,"{'HOT→HOT': 5, 'HOT→WARM': 2, 'WARM→WARM': 2, 'WARM→HOT': 2}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter01,WORKER_2,0.0,54,{'HOT→HOT': 53}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter01,WORKER_3,0.0,43,"{'HOT→HOT': 38, 'HOT→WARM': 2, 'WARM→HOT': 2}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter01,WORKER_4,0.0,36,{'HOT→HOT': 35}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter02,WORKER_1,0.0,5,{'HOT→HOT': 4}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter02,WORKER_3,0.0,18,{'HOT→HOT': 17}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter03,WORKER_1,0.0,17,{'HOT→HOT': 16}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter03,WORKER_2,0.0,31,"{'HOT→HOT': 26, 'HOT→WARM': 2, 'WARM→HOT': 2}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter03,WORKER_3,0.0,70,{'HOT→HOT': 69}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter03,WORKER_4,0.0,66,{'HOT→HOT': 65}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter04,WORKER_1,0.0,60,{'HOT→HOT': 59}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter04,WORKER_2,0.0,66,{'HOT→HOT': 65}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter04,WORKER_3,0.0,46,{'HOT→HOT': 45}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter04,WORKER_4,0.0,50,{'HOT→HOT': 49}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter05,WORKER_1,0.0,19,"{'HOT→WARM': 3, 'WARM→HOT': 3, 'HOT→HOT': 12}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter05,WORKER_2,0.0,73,{'HOT→HOT': 72}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter05,WORKER_3,0.0,5,{'HOT→HOT': 4}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter05,WORKER_4,33.33333333333333,4,"{'COLD→HOT': 1, 'HOT→HOT': 2}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter06,WORKER_3,0.0,11,"{'WARM→HOT': 2, 'HOT→HOT': 6, 'HOT→WARM': 1, 'WARM→WARM': 1}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter06,WORKER_4,14.285714285714285,8,"{'COLD→HOT': 1, 'HOT→HOT': 6}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter07,WORKER_1,0.0,67,{'HOT→HOT': 66}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter07,WORKER_2,0.0,8,{'HOT→HOT': 7}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter07,WORKER_3,0.0,69,{'HOT→HOT': 68}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter07,WORKER_4,100.0,2,{'COLD→HOT': 1}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter08,WORKER_2,0.0,38,"{'HOT→HOT': 35, 'HOT→WARM': 1, 'WARM→HOT': 1}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter08,WORKER_4,11.11111111111111,10,"{'COLD→HOT': 1, 'HOT→HOT': 8}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter09,WORKER_1,0.0,57,{'HOT→HOT': 56}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter09,WORKER_2,0.0,49,"{'HOT→HOT': 45, 'HOT→WARM': 1, 'WARM→WARM': 1, 'WARM→HOT': 1}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter09,WORKER_3,0.0,28,"{'HOT→HOT': 23, 'HOT→WARM': 2, 'WARM→HOT': 2}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter10,WORKER_1,0.0,55,{'HOT→HOT': 54}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter10,WORKER_2,0.0,63,{'HOT→HOT': 62}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter10,WORKER_4,0.0,72,{'HOT→HOT': 71}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter11,WORKER_2,100.0,2,{'COLD→HOT': 1}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter11,WORKER_3,0.0,11,"{'WARM→HOT': 3, 'HOT→HOT': 5, 'HOT→WARM': 2}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter12,WORKER_1,18.181818181818183,12,"{'WARM→WARM': 1, 'WARM→HOT': 1, 'HOT→HOT': 7, 'HOT→COLD': 1, 'COLD→HOT': 1}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter12,WORKER_4,0.0,14,"{'HOT→WARM': 2, 'WARM→HOT': 2, 'HOT→HOT': 9}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter13,WORKER_2,0.0,41,{'HOT→HOT': 40}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter13,WORKER_3,0.0,61,"{'HOT→HOT': 58, 'HOT→WARM': 1, 'WARM→HOT': 1}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter13,WORKER_4,0.0,12,"{'HOT→HOT': 5, 'HOT→WARM': 3, 'WARM→HOT': 3}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter14,WORKER_1,12.5,9,"{'COLD→HOT': 1, 'HOT→HOT': 7}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter14,WORKER_2,0.0,16,"{'WARM→WARM': 1, 'WARM→HOT': 1, 'HOT→HOT': 13}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter14,WORKER_4,0.0,15,"{'WARM→HOT': 3, 'HOT→HOT': 9, 'HOT→WARM': 2}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter15,WORKER_1,0.0,3,{'HOT→HOT': 2}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter15,WORKER_2,0.0,25,"{'HOT→HOT': 22, 'HOT→WARM': 1, 'WARM→HOT': 1}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter15,WORKER_3,0.0,41,"{'HOT→HOT': 38, 'HOT→WARM': 1, 'WARM→HOT': 1}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter15,WORKER_4,0.0,51,{'HOT→HOT': 50}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter17,WORKER_1,0.0,4,{'HOT→HOT': 3}
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter18,WORKER_2,22.22222222222222,10,"{'WARM→HOT': 2, 'HOT→WARM': 1, 'HOT→HOT': 4, 'HOT→COLD': 1, 'COLD→HOT': 1}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter18,WORKER_3,0.0,6,"{'WARM→HOT': 2, 'HOT→HOT': 2, 'HOT→WARM': 1}"
heavy,rr_job+fastest_worker_fair,rr_job,fastest_worker_fair,iter19,WORKER_1,0.0,44,{'HOT→HOT': 43}
